id,author_id
973258604064182272,449569260
971104662735806470,449569260
969865448866091008,449569260
969273323199848448,449569260
968810562778992645,449569260
968085779321905152,449569260
203496920054894592,278236303
959735740035948544,449569260
955380052467822593,449569260
939923222111358976,449569260
930708259043971077,449569260
928884456659800064,449569260
923990473315938304,449569260
921818408592855040,449569260
921271551265267712,449569260
920911697510100992,449569260
919658903864070145,449569260
203379894774800384,278236303
915931503556796416,449569260
913660916650168320,449569260
912328623612469249,449569260
910803141553254400,449569260
899975766196277248,449569260
879738409056698369,449569260
878957501600993283,449569260
872751226382946304,449569260
870222254642221056,449569260
869857106916245504,449569260
203122579416940546,278236303
868165610663968768,449569260
859426938661863426,449569260
848481347895271425,449569260
840139410226069506,449569260
806077280481136640,449569260
785383080819318784,449569260
1412078191922061313,542983658
1352643338101530630,542983658
1306379306772451328,542983658
202666965419044864,278236303
1293585576327876610,542983658
1288673847831678976,542983658
1270351801674579969,542983658
1270052994374086657,542983658
1232686459091660801,542983658
1223271567498543104,542983658
1181687027701559302,542983658
1059565474973917184,542983658
1058041916644843520,542983658
1051108292683030528,542983658
201090247105327105,278236303
1051088173214982151,542983658
1036539564104527872,542983658
958975324238249984,542983658
955805413559226368,542983658
939115783631917056,542983658
937356738289860608,542983658
922747184386363392,542983658
872377778435436544,542983658
866640595896455168,542983658
862713795189387264,542983658
200983274024210432,278236303
826073786252394496,542983658
785797126584401920,542983658
785080959074959360,542983658
737553076505038849,542983658
697754609184608256,542983658
689051490456068096,542983658
658618394791563264,542983658
658572376117026816,542983658
658567924035244033,542983658
650003768512258049,542983658
200981950645796866,278236303
643522976298762240,542983658
633613712054702080,542983658
633613613442449408,542983658
605685643071619072,542983658
596750436415201280,542983658
582883947798986753,542983658
565597723400101888,542983658
559828438953885698,542983658
558716885844643840,542983658
558711750024232960,542983658
200855355897556993,278236303
557910205670096896,542983658
556969902490550272,542983658
556912325140414466,542983658
487541602190364672,542983658
479898654141333504,542983658
473450326276976640,542983658
463247549751889920,542983658
458995658503225344,542983658
447139567578386432,542983658
428560811271790593,542983658
1392458269239693314,278236303
200095123193868288,278236303
405326056552660992,542983658
378616542688456704,542983658
377772146438967296,542983658
349510195392675840,542983658
326664163046862848,542983658
326424808113963009,542983658
324239355973599232,542983658
314348083280482304,542983658
314347629192568832,542983658
304696456567222272,542983658
199966462880915456,278236303
274002725883240448,542983658
256896102400409600,542983658
239447184959995904,542983658
200572773838487552,542983658
198498418153357313,542983658
191640928031744001,542983658
1405192617617465349,546068444
1395792368192966658,546068444
1380144353902006274,546068444
1350825935570874379,546068444
198861463828443137,278236303
1329190635656667139,546068444
1278370334706712577,546068444
1277276699701411842,546068444
1275808762826194944,546068444
1197859875428208642,546068444
1184907556088680448,546068444
1130432682398310402,546068444
1094032967482204160,546068444
1084486148783828993,546068444
732534523687211008,546068444
198107443308412928,278236303
732266452464615426,546068444
681797646940508160,546068444
680797712263065600,546068444
678719385150865411,546068444
678718479512559618,546068444
678717712890257408,546068444
677603314175995904,546068444
676872464996012033,546068444
669883025115774976,546068444
661690051194167296,546068444
196952226445537280,278236303
658647128257011712,546068444
608630984561541120,546068444
603225994451951616,546068444
600038571890769920,546068444
595924993214685184,546068444
587960350248603650,546068444
585166558575648769,546068444
575639635315060736,546068444
462050741998612480,546068444
457133397467742208,546068444
196540676375183360,278236303
452855986554822656,546068444
1292399606756773888,215689602
1268296371511099393,215689602
1243256766479175681,215689602
1151841862640181249,215689602
1138820146141810688,215689602
1101571237493510145,215689602
1095385075343126535,215689602
1094587712106053632,215689602
1257209472130449409,379059799
196182225572732929,278236303
1037244127874875392,379059799
470300951191252992,379059799
463789385675055104,379059799
443992656038092800,379059799
1040954455112511489,2210547705
943552368288911360,2210547705
943549579496185856,2210547705
941225491067006977,2210547705
1337035833711484928,513895040
1268958511851016192,513895040
195442276242178048,278236303
1237102194006073349,513895040
1236810038599127045,513895040
1192444447650390016,513895040
1100029333677195265,513895040
1091323458754093058,513895040
1056217595739807747,513895040
1418576202957160453,933542532
1358349214699294720,933542532
785228232517832704,933542532
1371213615873818629,46876977
195412081246339072,278236303
1287380260284227591,46876977
955517073278554113,46876977
827610918158753792,46876977
581582081781792768,46876977
462229454388207616,46876977
462229454295957504,46876977
462147501060288512,46876977
462140570077773825,46876977
444773524356759552,46876977
441925582385721344,46876977
195135302522777601,278236303
403553013618319360,46876977
272614145168379904,46876977
252869572166840320,46876977
215410022107201536,46876977
688994153246633985,922860570
292997890140413953,922860570
292966152370548737,922860570
285341373580845056,922860570
1410130555606376449,1355149052
1325173761054822400,1355149052
1387042912257462274,278236303
194871793562025985,278236303
1247039714965815296,1355149052
1206600329674002432,1355149052
331468168847572992,1355149052
1351807306065874945,366024127
1330069855324803072,366024127
1204667901271105536,366024127
1102924120382070786,366024127
836871461738532866,366024127
697680525843046400,366024127
599060090977538048,366024127
193044452384833537,278236303
537047465556340736,366024127
534310804632248321,366024127
509691906360479744,366024127
463872507708055553,366024127
458957221074698240,366024127
447894997212209152,366024127
387001100798136320,366024127
377968528227180545,366024127
374674827669282816,366024127
1381146249974448128,1940551909
192951155247165441,278236303
1333376733798653956,1940551909
1205253901802455040,1940551909
989942768918286336,1940551909
985179888599621632,1940551909
946788274605092864,1940551909
909005490830680065,1940551909
895546528726753280,1940551909
869940591664267265,1940551909
756071314767609856,1940551909
724912405227180032,1940551909
192288760057176067,278236303
626346509802569729,1940551909
610444367497703425,1940551909
573450478362759168,1940551909
571946782382546944,1940551909
546004824685572097,1940551909
519173039360339969,1940551909
518660660901978113,1940551909
515411759285686272,1940551909
497637859340603392,1940551909
190442148993310722,278236303
491477798381289475,1940551909
470250649385730048,1940551909
430973600456540160,1940551909
399237728652783616,1940551909
396245515870171136,1940551909
1258988442353930240,4115782034
1133846562059067392,4115782034
1115405241103425536,4115782034
1058065499014094848,4115782034
1046837152883957763,4115782034
190441283364466688,278236303
1038136605729587200,4115782034
1415922686702858243,1301397596045443072
1384804814501126147,1301397596045443072
1383342983257362439,1301397596045443072
1377234145546485763,1301397596045443072
1377232987981500416,1301397596045443072
1375735648431267840,1301397596045443072
1348894925631479809,1301397596045443072
1326527136908369920,1301397596045443072
1323517364026200066,1301397596045443072
190439742360403968,278236303
1317713112213164038,1301397596045443072
1316679094839451648,1301397596045443072
1348699362625429504,1113488144408567808
1328785787995922432,1113488144408567808
1328782732889997312,1113488144408567808
1324788261055705088,1113488144408567808
1311730554895691776,1113488144408567808
1308841964805259264,1113488144408567808
1286518618830692352,1113488144408567808
1240719083445706752,1113488144408567808
190165559978098689,278236303
1240718773365002241,1113488144408567808
1238607252480643073,1113488144408567808
1236038372193271808,1113488144408567808
1234901540101427200,1113488144408567808
1234598649948188673,1113488144408567808
1230959936630190080,1113488144408567808
1228065490213326848,1113488144408567808
1217170034365095937,1113488144408567808
1210333540564357120,1113488144408567808
190110592344915969,278236303
1199380702363439105,1113488144408567808
1181660794280239104,1113488144408567808
1181652277792165888,1113488144408567808
1178707126631325696,1113488144408567808
1158450840224485376,1113488144408567808
1395856426707394561,3246363933
1324329836106731520,3246363933
1324323307211161602,3246363933
1275141519989760001,3246363933
1273631742960840706,3246363933
187869808799399936,278236303
1267794556415811584,3246363933
1250745563349430272,3246363933
1247144163721781248,3246363933
1244776105132929025,3246363933
1242684928564891649,3246363933
1403116096010457094,151439464
1403116091979845635,151439464
1403116089689706499,151439464
1403116081603039239,151439464
1403116078918680577,151439464
1385509726780366848,278236303
187048420983308289,278236303
1399589311297822720,151439464
1379779682128826373,151439464
1373954441800466437,151439464
1373954438025641991,151439464
1373954427149750273,151439464
1373954418366935042,151439464
1369228654933336066,151439464
1364915154933137409,151439464
1364621153428533248,151439464
1364298125637275653,151439464
186735896891097088,278236303
1363886758417604609,151439464
1339156905692962818,151439464
1334131501420736515,151439464
1334067244008136704,151439464
1333684986789105664,151439464
1331201768043241472,151439464
1311407787990188033,151439464
1311188386414288897,151439464
1309084231705006081,151439464
1301843217512648704,151439464
185608811481010176,278236303
1301838235325403136,151439464
1295751937342812160,151439464
1295751935845371904,151439464
1288855949273432065,151439464
1285096525031510016,151439464
1280000764610576386,151439464
1273509146940321793,151439464
1272551351655059463,151439464
1260822295372800000,151439464
1260570165529493510,151439464
184758566886973442,278236303
1260184814361227265,151439464
1259780433597935620,151439464
1255465798631665665,151439464
1242751564101582854,151439464
1241150147192655875,151439464
1239987257978818566,151439464
1218780706152812544,151439464
1214130587369431043,151439464
1204683698517553152,151439464
1172138171615928322,151439464
184158459049164802,278236303
1169930047039377408,151439464
1161612127892848640,151439464
1154627039456092160,151439464
1148883912015405057,151439464
1124296269294444544,151439464
1115925429922222080,151439464
1110863566381502466,151439464
1109439714812194816,151439464
1108770709004800005,151439464
1107605718742507522,151439464
149448398796361729,278236303
1105352043739443200,151439464
1103772272857411584,151439464
1083040995648905216,151439464
1068067690676400129,151439464
1062661990240391168,151439464
1062282605029142528,151439464
1021301493109084160,151439464
1018785457545588736,151439464
984362219101130753,151439464
984359391586549761,151439464
149165904599592960,278236303
984341107046838272,151439464
978205163948269568,151439464
973850354604486656,151439464
970612812207837184,151439464
968048478093012993,151439464
965483636089815040,151439464
963823910071480326,151439464
963584520913121282,151439464
963289439865917440,151439464
961691214704709633,151439464
149037162074087424,278236303
961012823554867200,151439464
960871162900369408,151439464
960473158829658112,151439464
950743101966049280,151439464
941240375993339904,151439464
938360820093935616,151439464
932737472571822082,151439464
930905514082553856,151439464
928623760302919681,151439464
925466985865113601,151439464
147225393525567489,278236303
924641485278072833,151439464
924395912188833793,151439464
918684250198638593,151439464
913638664219045888,151439464
912577503897817089,151439464
908047107260530688,151439464
907984198237122560,151439464
907596475336675329,151439464
907514412713594880,151439464
905461598655053825,151439464
147085663139938304,278236303
903249506560593920,151439464
902424649568485377,151439464
900967723768832001,151439464
899906705739452416,151439464
899902736514383872,151439464
888061726452850688,151439464
886860534376738816,151439464
883050594172362752,151439464
882187457168633856,151439464
869902429923442688,151439464
1384513262482493441,278236303
147084436809322496,278236303
865644022294921217,151439464
862222333435662336,151439464
854992680878837760,151439464
841215572868239362,151439464
831561174772752387,151439464
830698836964282368,151439464
828996942210424833,151439464
826732040179634176,151439464
816608726706769920,151439464
814597087769858048,151439464
147077906437386240,278236303
803232010974220288,151439464
799531598966296576,151439464
798636266342359040,151439464
797061309745467392,151439464
793043328057090048,151439464
777609476769771520,151439464
773986464346628096,151439464
770283856998047744,151439464
728681188450304000,151439464
722366803842854912,151439464
147074103080259584,278236303
720704457764446209,151439464
717441902870704128,151439464
688061980117176320,151439464
688057856285913088,151439464
682322807578046464,151439464
661659709603188736,151439464
661655443262033920,151439464
661647525452120065,151439464
661498325993185280,151439464
661104289851547648,151439464
147073496781037569,278236303
661103053223907328,151439464
660100863978020864,151439464
658935998773121024,151439464
658613906370371584,151439464
658602882195968000,151439464
657432899805954048,151439464
652012123795685376,151439464
641365566209462273,151439464
1387246292989001730,158409639
924117545581531136,158409639
145470133484273664,278236303
783732729301110785,158409639
764076475729358848,158409639
753682914785660928,158409639
723968513224765440,158409639
723526417317793792,158409639
582987794034749441,158409639
522180030512648192,158409639
1334874037135290371,551333629
1312452598142623744,551333629
1312415450517639170,551333629
144021838303997952,278236303
1256289001679523841,551333629
1252020615776808960,551333629
1151943800157331462,551333629
1146888730550198272,308588077
1142123146184667138,308588077
1142035865948045314,308588077
1141597862566010880,308588077
1137254643128389632,308588077
930541349648109568,308588077
928294850637848576,308588077
143670428576133121,278236303
907643387733475328,308588077
590539846252363777,308588077
536102137219252227,308588077
448746506045378560,308588077
147370512862019584,308588077
1414645358400098306,3535615817
1414644968107479044,3535615817
1410326608024686593,3535615817
1410238601472905224,3535615817
1406632818923511815,3535615817
143645617246314496,278236303
1406349433470599168,3535615817
1393252404544561153,3535615817
1387845340980723718,3535615817
1383130267682934786,3535615817
1375219562619240449,3535615817
1370056817489948676,3535615817
1369501312606437379,3535615817
1350233755143729152,3535615817
1336396564114313219,3535615817
1333216508168839169,3535615817
142286328682397697,278236303
1333215905589972992,3535615817
1330575305958977537,3535615817
1329073597457973256,3535615817
1326731804221583361,3535615817
1324365859473682433,3535615817
1314587457497726980,3535615817
1313206124166995968,3535615817
1308088378374656001,3535615817
1303723881182769152,3535615817
1300633261065097216,3535615817
141442413049823233,278236303
1300213508810911745,3535615817
1296530334549516291,3535615817
1294120714572910592,3535615817
1289206428121665536,3535615817
1288653571043528731,3535615817
1288650278187794432,3535615817
1285995449963417605,3535615817
1285255845044002816,3535615817
1283419917493075968,3535615817
1279045360443416577,3535615817
1382442977386192897,278236303
141441926808338432,278236303
1278337877991198725,3535615817
1273729429311754240,3535615817
1273725956373577729,3535615817
1273724950596259841,3535615817
1270555223778570240,3535615817
1263247818254401537,3535615817
1262054813317107712,3535615817
1260718589465767937,3535615817
1259880309371351044,3535615817
1255178656109953024,3535615817
141432462973739008,278236303
1255176731704655874,3535615817
1251993311566606342,3535615817
1250225243299274753,3535615817
1234620203851366400,3535615817
1234617635658067968,3535615817
1229551004548337664,3535615817
1224847057833185280,3535615817
1221560872620957698,3535615817
1221134802478411776,3535615817
1218942642169487361,3535615817
141431568295145472,278236303
1211416161197400064,3535615817
1211389485805711363,3535615817
1204827518785732610,3535615817
1204596350907822080,3535615817
1196327425241686016,3535615817
1196326512993165312,3535615817
1196325173705748480,3535615817
1194715945824067585,3535615817
1193215958233616384,3535615817
1184184648034914309,3535615817
138681404002271232,278236303
1178339944965791749,3535615817
1174974369392496648,3535615817
1174974365282131969,3535615817
1174957319177699328,3535615817
1174945642747023361,3535615817
1165674719766622210,3535615817
1165674512593170432,3535615817
1165674177157881856,3535615817
1165639709076459520,3535615817
1157087332929036289,3535615817
138680974992089088,278236303
1131288381453770752,3535615817
1118139807815950336,3535615817
1094447319741878273,3535615817
1092958453469868034,3535615817
1081189334550827010,3535615817
1081183196581191681,3535615817
1081183195469676544,3535615817
1072591093433331714,3535615817
1072591091944304640,3535615817
1072591085048872962,3535615817
137142161291476992,278236303
1072591083996098561,3535615817
1071902475345715202,3535615817
1071811153196654593,3535615817
1057017209183178752,3535615817
1048518066877943810,3535615817
1048518063962972161,3535615817
1048518057960853504,3535615817
1048518056295768064,3535615817
1048518054194425856,3535615817
1048116829783293953,3535615817
137053206701289472,278236303
1026886856653164544,3535615817
1020305228422402048,3535615817
971593591490600960,3535615817
822204087479504897,3535615817
672869246062448640,3535615817
1213858163075751937,612420694
1128279336514199558,612420694
1415438086939549701,3242440769
1412807481684856836,3242440769
1410960955819843584,3242440769
135050821267226625,278236303
1410431610290331648,3242440769
1376719588252073985,3242440769
1376634862539583493,3242440769
1363558868064870409,3242440769
1354295018836652033,3242440769
1346163197145976834,3242440769
1333209064743034884,3242440769
1322378583000711169,3242440769
1321460499050057728,3242440769
1319384950748139522,3242440769
133674449512828928,278236303
1319087608228708352,3242440769
1318367554814038017,3242440769
1316201005105721346,3242440769
1315640688634142720,3242440769
1314396460281221123,3242440769
1311871354069753857,3242440769
1302347313780846594,3242440769
1301713420979499008,3242440769
1301217780616880135,3242440769
1299460467887427601,3242440769
133671893948579840,278236303
1295553945008574469,3242440769
1294650255003222017,3242440769
1293531536059334656,3242440769
1280598190325186563,3242440769
1271458742312321027,3242440769
1267613358339088386,3242440769
1266562191853080577,3242440769
1261443431504785409,3242440769
1254451966824132620,3242440769
1252083329240875009,3242440769
1379878661378170888,278236303
129556402472620034,278236303
1248722215803158530,3242440769
1243906604375908358,3242440769
1243753584715608070,3242440769
1243752402219683840,3242440769
1240436337137856512,3242440769
1237557282105245697,3242440769
1224110794364854272,3242440769
1221648695940136965,3242440769
1218674231837372417,3242440769
1194467683414265856,3242440769
128395402440482817,278236303
1193937494125031425,3242440769
1193369911629889536,3242440769
1187553113051410432,3242440769
1185758524871204865,3242440769
1180943720775970816,3242440769
1178679830382092289,3242440769
1175782633642627077,3242440769
1171895592873791488,3242440769
1167261223634776064,3242440769
1166106692049920001,3242440769
127108148493426688,278236303
1163854847294095360,3242440769
1163597808592674818,3242440769
1154747827941269506,3242440769
1150947678035034112,3242440769
1146553724980092929,3242440769
1143648192971583489,3242440769
1140446158583685120,3242440769
1059615247009566730,3242440769
1053486375796846592,3242440769
1035359678203658241,3242440769
124512311795916801,278236303
873736291569082368,3242440769
871150864152580096,3242440769
866795651576717314,3242440769
854494466148896768,3242440769
817406474611818496,3242440769
687839399984402432,3242440769
1329460598061535232,369680637
1270483761189224449,369680637
1185935400629690368,369680637
1182434725799051264,369680637
124000295045955584,278236303
1087043396609474563,369680637
957953577019891712,369680637
671527327642337280,369680637
1361756879093960718,2686306135
1323341001113690112,2686306135
1323340153012760578,2686306135
700766896954732545,2686306135
603228626721611776,2686306135
516617208651579392,2686306135
1419610966698860544,1062187602420236289
122253643129962497,278236303
1415981812715716609,1062187602420236289
1410088674780274688,1062187602420236289
1405448872957157378,1062187602420236289
1389808783942045699,1062187602420236289
1387244269975445510,1062187602420236289
1380434708551503880,1062187602420236289
1375506867300929540,1062187602420236289
1368483495023050757,1062187602420236289
1339773542305447938,1062187602420236289
1335068986875076610,1062187602420236289
121941114310758400,278236303
1275676885998096384,1062187602420236289
1235811295401672705,1062187602420236289
1235810937132568576,1062187602420236289
1173059507657691137,1062187602420236289
1161883360874160128,1062187602420236289
1160850560469426178,1062187602420236289
1140509295584432128,1062187602420236289
1409228592781926405,124852105
1383863437369909253,124852105
1373344182589358081,124852105
121534906869366784,278236303
1368973282498781184,124852105
1364724731933585408,124852105
1359801277794963457,124852105
1247102887236427777,124852105
1202104993047863296,45926670
1062770645346541569,45926670
1040091923825020928,45926670
1006827071073673216,45926670
965952125678256128,45926670
951356088372416512,45926670
121530575172550657,278236303
943758545908109313,45926670
925226432829288448,45926670
923264001127088128,45926670
915290305078886401,45926670
907853470417465346,45926670
906779631587602432,45926670
906090990477254656,45926670
904944258758606848,45926670
904634457956782083,45926670
903111055483731970,45926670
121527832089333760,278236303
899875038194790400,45926670
898451846800584705,45926670
888104469661065216,45926670
875016838790475776,45926670
871261676255019008,45926670
868725997289574401,45926670
867247897473155072,45926670
836863613113622529,45926670
699847859986944000,45926670
587895183443943424,45926670
1289883296927809537,881151622252044288
1375137531566637056,278236303
121323402131800065,278236303
343666349391900672,45926670
301586153012883456,45926670
1394931880793870344,606884749
1314280699814387712,606884749
1237616833055936513,606884749
850202007541399553,606884749
1329329783193432064,2948936165
1329178574180519943,2948936165
1254429496620584967,2948936165
1243267492434325508,2948936165
121318561045159936,278236303
1199029532969312256,2948936165
1187267684465041408,2948936165
1181123546501783552,2948936165
1176784411204956160,2948936165
1125675424409894912,2948936165
1095305714619334656,2948936165
1095305580699418624,2948936165
751508625735254017,1952253805
732640526961364992,1952253805
692698618671845376,1952253805
121264491538300931,278236303
627914646784188416,1952253805
492415100284702721,1952253805
467161070113914880,1952253805
1372641740302249985,287309941
1344370306526298112,287309941
1340017714715217920,287309941
1219572275873116160,287309941
1210369851094642689,287309941
1175073886309732357,287309941
1165998129545715712,287309941
120621412401680385,278236303
1165735630690799617,287309941
1126179084965486594,287309941
1293499524808417281,1498459952
1080962812757921792,1498459952
1365586022801821696,3334453671
1349028079704952832,3334453671
1021324322743431168,3334453671
1021321500429901824,3334453671
1281862590252154880,1079012074209116161
120586810689724416,278236303
